,,degree,eigenvector,pagerank
103,167,4.414213562373095,6.32087195866413e-08,8.213307786541089e-06
152,132,1.4142135623730951,2.3814704278764116e-09,8.46652439895598e-06
186,183,2.0,8.65001981009107e-11,9.36181224374102e-06
188,37,9.242640687119286,6.828917784900048e-07,1.2301788674005089e-05
90,89,3.6502815398728847,1.8025969111517927e-07,7.535361166178288e-06
154,122,20.059855727862903,1.6245981308060016e-08,4.8382070858054964e-05
32,133,15.009967675098245,5.162405052650614e-07,1.7153631191872803e-05
81,8,5.242640687119286,2.977827805828419e-12,2.8515097167292005e-05
139,81,5.732050807568877,1.8491460730282184e-07,8.231337964519038e-06
23,141,11.024579547452822,4.8284976535467195e-08,1.3368382106824088e-05
148,103,1.0,2.176340110348103e-09,6.8414568730578864e-06
159,98,3.414213562373095,4.5336116524691005e-11,1.9009252133752787e-05
63,181,12.342416792648605,3.828081580844296e-05,9.102564763840422e-06
121,84,1.0,3.718461890889162e-07,6.693833344809446e-06
29,134,5.0,2.9818628827391535e-08,9.88089525164649e-06
157,125,3.414213562373095,4.499825065729933e-09,1.0206213908844002e-05
199,71,3.8284271247461903,4.5992208950232203e-10,1.008943045409466e-05
146,124,2.414213562373095,7.594493099985775e-10,1.1772316509107933e-05
58,194,2.0,6.697623154451551e-11,8.791590502207098e-06
139,130,14.474069290235999,7.239497632807386e-09,1.5911212641248648e-05
139,105,2.449489742783178,1.160787062725112e-08,7.286481182434371e-06
61,103,2.0,7.172546490933827e-06,6.936610823016032e-06
181,172,13.984298073893227,1.6852849661314432e-09,2.860799002840366e-05
5,92,3.1622776601683795,1.0682731541244877e-08,7.495323009238102e-06
161,65,4.414213562373095,3.91725007477665e-08,8.938831223931992e-06
175,137,5.58257569495584,6.887314383352602e-11,2.4586288627607235e-05
149,160,4.23606797749979,6.186618671950336e-10,1.315212854998873e-05
18,156,9.99070478491457,7.288449619377718e-10,1.5021439029633205e-05
6,43,5.464101615137754,1.4181637708492706e-08,8.080725700601143e-06
93,179,4.0,2.548469869670896e-07,7.461129020917534e-06
9,161,6.313193047939451,1.0786321842862934e-08,9.597367419430805e-06
169,99,1.4142135623730951,1.3459597033574976e-10,1.1437781991158965e-05
83,191,7.449489742783178,3.1951182477584194e-09,1.0767407999072109e-05
72,106,1.4142135623730951,2.5656528449719775e-09,7.106377015495068e-06
140,134,1.0,9.511010233714654e-09,7.034828298718217e-06
101,64,7.82842712474619,4.4005440942039506e-10,1.210039668423607e-05
100,176,7.414213562373095,1.2909953702425468e-06,8.816917269891482e-06
45,190,16.209276382620537,4.636608182768407e-07,1.0919218060088425e-05
47,161,9.898979485566356,6.681018085398452e-07,8.782965525539371e-06
160,188,3.8284271247461903,5.136707859795261e-10,3.5727457331982294e-05
143,123,1.0,1.2685039860646182e-09,7.225376719610249e-06
197,195,6.8863495173726745,7.486655177353473e-09,1.1211054223418913e-05
105,196,2.449489742783178,5.618828089350876e-10,8.108229815228594e-06
179,180,1.0,1.756734491949691e-12,9.882637016209221e-06
180,159,8.560477932315067,4.292758288256531e-10,2.6129911356593693e-05
110,67,5.23606797749979,4.7523939584265054e-09,8.564868516492403e-06
158,179,4.0,2.018532655082821e-08,9.286078317290626e-06
177,151,1.0,9.517715732564172e-13,9.516291607002293e-06
69,118,8.464101615137753,4.655969990215222e-06,7.846670369488852e-06
149,77,10.377692973058686,1.0731762979095705e-06,1.2515680100061044e-05
38,123,6.863703305156273,5.824606546169683e-07,1.0241257434044535e-05
43,120,5.611767402951557,2.2558570069634143e-07,8.554632304785377e-06
162,96,1.4142135623730951,5.653250089232205e-07,6.674204809909428e-06
153,95,2.414213562373095,4.638191810894829e-11,1.481815636292674e-05
183,174,1.7320508075688772,2.760149739041653e-10,1.0335770218073049e-05
1,62,5.449489742783178,1.0403717552714579e-08,8.57838063631105e-06
169,37,2.0,1.2170935687504093e-11,8.546400118183234e-06
165,188,1.0,2.5235910146146447e-09,7.228912560174944e-06
71,106,1.0,4.975510928189573e-10,7.873047140188385e-06
153,145,1.0,1.0590831259051985e-08,6.813452062591931e-06
122,22,11.83182209022494,1.1307566476513877e-11,2.055007117551776e-05
151,108,1.4142135623730951,5.7286513804754215e-11,8.479134011313424e-06
194,89,2.414213562373095,1.8661866412848133e-15,1.839234930619151e-05
144,168,3.0,3.6664388769786297e-08,8.07246503600642e-06
71,100,12.738768882709854,3.6958901730411216e-06,9.263824281026169e-06
72,59,9.47213595499958,7.3857575463160225e-09,1.3544666771521959e-05
183,34,1.0,1.823988147829744e-11,7.379243332406383e-06
168,196,1.4142135623730951,3.2297056250808724e-10,8.37812189918113e-06
139,61,31.49521431416153,2.898526892371814e-07,1.8252236913571766e-05
26,18,2.0,2.2633489975863117e-11,8.543123571253678e-06
60,76,2.0,9.129987414885234e-07,6.94579525792846e-06
187,151,12.65685424949238,4.069142514338012e-10,8.151487379973329e-05
76,2,1.4142135623730951,5.169112232857655e-16,1.622291427367046e-05
168,140,7.878315177510849,1.502034581694912e-09,3.7926901457837795e-05
144,132,10.196152422706632,1.579244704677714e-08,2.3342827819448113e-05
150,151,4.82842712474619,7.409421122702783e-09,1.603164759800975e-05
143,25,1.4142135623730951,4.552356145737939e-15,9.613443510542607e-06
10,33,4.82842712474619,1.85396672911795e-10,9.517216011299189e-06
158,82,16.400339185275087,8.94877327026705e-07,1.6916391384694214e-05
140,130,3.0,2.5405044134437883e-09,8.629834382064639e-06
130,65,12.832159566199232,8.153022392818445e-09,1.2914424834505606e-05
133,188,4.449489742783178,5.320030737928348e-10,9.63911316939702e-06
32,9,3.449489742783178,5.14262503532438e-10,8.564501992770936e-06
166,48,2.0,4.8985329480381285e-11,7.660969646175757e-06
71,73,10.327804920294028,3.0354709923700617e-07,1.3916663295315312e-05
126,182,3.8284271247461903,1.773765453305215e-09,8.836104415118722e-06
185,43,9.65685424949238,2.3025811880826746e-08,1.04985811002484e-05
152,118,3.0,1.2910134009832341e-09,9.676776734291171e-06
190,163,2.449489742783178,1.1136160891822352e-11,1.299166747949796e-05
162,104,2.0,1.9688105659296934e-10,1.1720591344600187e-05
1,60,2.414213562373095,7.47902274426959e-09,7.337050344561738e-06
5,60,4.0,1.1111995873931303e-09,8.601675125456702e-06
166,197,4.82842712474619,3.864672104861665e-10,1.4396636816963388e-05
8,167,5.0,5.5214332626427624e-08,8.790498516524636e-06
153,162,1.0,3.474068836967521e-11,8.20466785730528e-06
182,62,2.414213562373095,2.505049410669499e-07,7.175333053255953e-06
79,44,1.0,6.154477290538908e-12,7.616091344043123e-06
18,149,5.0,1.0930221373011814e-09,1.054546305305013e-05
167,113,6.891439137424756,7.185156868525945e-11,2.2863395218818997e-05
177,60,4.732050807568877,1.7388463899204312e-08,7.819040273557385e-06
107,111,8.863703305156273,1.5420485661443687e-06,7.999916359922546e-06
65,188,5.464101615137754,1.0001538311929559e-07,8.2816858472294e-06
169,33,10.605034153776295,5.301172092457381e-11,1.703802169766638e-05
86,189,2.0,4.0572598425741534e-11,8.170307685125948e-06
5,142,9.009967675098245,2.105613823970095e-11,3.010945454499421e-05
52,200,11.668288377706212,7.424932446372918e-08,1.65421212076704e-05
200,60,1.0,1.613963821404646e-09,6.9415985321391175e-06
185,169,4.414213562373095,3.9002067110955365e-07,1.3189424308739078e-05
184,170,3.414213562373095,3.148527632856484e-10,1.3130003926184744e-05
164,84,1.4142135623730951,2.355553097660375e-10,8.287625733403074e-06
190,57,7.5604779323150675,5.650713411534955e-07,1.092398416219062e-05
179,177,1.0,6.827618283564371e-13,1.1500042458852713e-05
175,179,3.414213562373095,1.7238373383343933e-09,2.0013316315449507e-05
182,37,2.414213562373095,1.5594723855849465e-09,7.904418627184774e-06
66,115,1.0,1.769323534564842e-07,6.696517236308683e-06
117,181,25.88585794292833,5.1787211498328055e-08,2.2632113971100775e-05
119,157,7.146264369941973,7.977790026433466e-07,1.022053152166747e-05
110,45,4.1815405503520555,2.8020425891411806e-14,3.0865163203246656e-05
109,46,1.7320508075688772,1.9188211229106192e-17,1.7137332315002575e-05
168,73,9.64575131106459,2.872439699432361e-07,9.394637856084144e-06
12,130,3.1622776601683795,5.619445779488671e-10,9.084338690042142e-06
139,60,2.414213562373095,1.276574204509624e-08,7.511405720885463e-06
160,183,5.872983346207417,5.505337455238971e-08,1.0210559114237992e-05
41,58,1.0,1.056585421366855e-06,6.71281640012094e-06
148,194,1.4142135623730951,0.0,2.1055949612975904e-05
125,61,1.0,2.4850940047537798e-08,6.77403700977253e-06
180,161,4.82842712474619,2.0823362092316062e-11,1.6549347031710375e-05
83,5,2.0,3.0273616797081613e-12,1.4160949394166934e-05
178,194,7.414213562373095,1.867966278120456e-08,1.3281719497867165e-05
105,177,1.4142135623730951,1.319838613361036e-10,8.033369165173788e-06
81,91,11.87831517751085,6.168394446862161e-07,9.529800014797255e-06
180,173,6.414213562373095,2.2427693378848617e-10,1.8443203965149257e-05
199,154,1.0,2.3930587914053085e-15,1.0513726725515437e-05
136,196,3.8284271247461903,3.411589103725829e-10,1.3704719268158223e-05
142,197,2.414213562373095,1.367425922098697e-12,1.3526290239038541e-05
104,58,25.01591012541109,3.4014792018468977e-09,2.583775642495974e-05
158,149,1.0,7.967000078330748e-14,1.3617118843115242e-05
156,156,3.0,2.0115083553482698e-10,2.4306790897726638e-05
145,115,2.8284271247461903,3.510793807232123e-09,8.389272245607132e-06
125,172,6.863703305156273,5.455331082532485e-08,9.482010129129386e-06
30,86,10.277916867529369,5.7976448417906256e-08,9.910113910205707e-06
7,133,3.4641016151377544,9.447290177818218e-12,1.5161336408469643e-05
8,133,3.1462643699419726,6.661688277412618e-10,1.4109924814301213e-05
182,175,2.8284271247461903,1.7245495264394252e-11,1.2886561070837589e-05
114,19,14.307135789365265,3.092900569229806e-12,2.6009329443441505e-05
153,67,3.414213562373095,5.1125876201838225e-09,9.635289332546743e-06
84,51,5.863703305156273,1.3131678735031791e-09,1.1797787555307594e-05
147,102,4.0,8.82672328233622e-11,1.5873333725722996e-05
160,195,1.0,7.721185276036948e-13,9.67854216474761e-06
1,18,12.742018482667122,1.0887938996147292e-08,1.2086319612737137e-05
161,144,2.732050807568877,9.821534694174316e-12,1.5770641445861304e-05
52,4,2.8284271247461903,2.7777720741673657e-12,1.0056593015047571e-05
147,165,2.0,2.6931076360598627e-09,8.035089818861704e-06
143,170,3.0,5.895513869526982e-08,8.279912265984688e-06
187,77,2.8284271247461903,6.857378280931354e-11,9.043153568222227e-06
14,20,7.277916867529369,6.801382087007043e-10,1.3849451075361051e-05
78,54,6.449489742783178,2.0637912309174197e-08,1.1980775773278459e-05
2,66,2.8284271247461903,3.307843068799782e-08,8.390600591944293e-06
34,129,3.732050807568877,1.1170491943211687e-07,7.896204536464063e-06
150,181,5.5604779323150675,1.5722375177063727e-06,1.167351960466146e-05
9,9,6.146264369941973,3.2112831344397813e-09,9.417442351130683e-06
13,81,10.242640687119286,3.9422293563757917e-07,9.77215797915667e-06
188,75,12.0,2.4210770021177614e-09,1.3788107900704655e-05
91,193,9.74165738677394,8.571854394198688e-09,1.0612291400882671e-05
116,22,2.8284271247461903,7.806430202726985e-13,1.0233559412238714e-05
123,151,15.414213562373096,1.4499001875832119e-06,1.142336100292339e-05
67,187,3.414213562373095,1.0630852823808754e-07,7.431044242095167e-06
14,8,5.82842712474619,8.253255651910623e-10,1.2306069438151494e-05
15,9,8.277916867529369,1.1499673252102675e-07,1.3088359227592352e-05
116,168,1.0,3.9759930112220956e-05,6.5802361720494104e-06
124,134,4.82842712474619,2.1407463760211773e-07,1.8728637009264355e-05
38,150,9.82842712474619,6.50640869238725e-08,1.2017584033497156e-05
159,180,3.1462643699419726,1.2846054363709142e-06,8.526208385995918e-06
37,159,10.722755592483447,4.5205953519612227e-07,1.1513523342131492e-05
150,145,9.414213562373096,8.561351871936296e-09,2.2221581109519573e-05
159,174,3.414213562373095,5.86359696188671e-11,1.3828889137946692e-05
175,113,1.0,0.0,4.3308791684711995e-05
176,114,1.0,0.0,4.3308791684711995e-05
169,100,1.7320508075688772,5.2243753288139415e-09,7.973162243786483e-06
68,102,1.0,1.250843096864745e-08,6.7591430212356525e-06
67,106,1.0,6.63712799004187e-08,6.8378451305824055e-06
165,195,3.732050807568877,3.449650642418194e-07,1.0680663749807508e-05
124,18,1.0,8.536732800327668e-14,7.915598495487568e-06
122,158,4.0,1.7639616734758308e-07,8.750742763947488e-06
153,136,1.4142135623730951,4.189820847785709e-12,1.152042005172524e-05
143,187,13.388905057061256,1.5735178464012887e-07,4.316705733642314e-05
174,169,7.656854249492381,1.1940927006640008e-09,2.807359042159656e-05
49,165,4.414213562373095,1.3080113128109256e-06,7.653051775157979e-06
119,134,9.692130429902463,6.08543579012924e-06,9.859403185832599e-06
124,64,2.0,4.0288460620933966e-10,8.672915182187538e-06
4,141,8.513984845029158,1.289271763540027e-11,3.246280236710717e-05
4,143,3.23606797749979,4.682692479675221e-12,1.611683712763031e-05
154,37,1.0,7.770924147128063e-11,7.0564819008889315e-06
130,60,5.0,1.3601838692035171e-09,1.0572468996993388e-05
176,142,2.0,1.6133009764124296e-15,3.6440325345873035e-05
186,94,2.0,1.3484939989924353e-09,1.104553639979803e-05
4,139,3.732050807568877,1.1669919113342263e-10,1.331531345263811e-05
49,200,6.82842712474619,1.1678154307884915e-07,1.057203761996967e-05
105,175,14.992598922598416,1.5996404479932285e-07,1.4594794167892492e-05
45,195,2.414213562373095,6.666767903782059e-07,7.265194416129408e-06
120,163,2.414213562373095,1.2687639549618106e-05,6.9547351797316445e-06
59,1,11.292528739883945,5.463489102977535e-10,1.4005873684390233e-05
137,144,13.70674230225704,1.2565455009408292e-07,2.116765651225119e-05
7,4,1.0,7.152031943494479e-13,7.80593708359274e-06
7,5,15.520557554648654,1.8057452814813003e-09,2.3619707120341684e-05
18,2,22.059840553828618,4.188568657618253e-09,2.411922929735133e-05
31,16,6.656854249492381,5.679614679842431e-10,1.1368997182263917e-05
157,104,6.5604779323150675,1.6833822306093869e-09,1.5421598435582803e-05
130,194,4.414213562373095,7.174155344435252e-10,9.925157299010364e-06
33,125,1.4142135623730951,5.613282496979191e-10,9.426343616186295e-06
183,171,1.0,0.0,4.3308791684711995e-05
184,171,1.0,0.0,4.3308791684711995e-05
37,148,3.414213562373095,3.3594131112741013e-07,1.2129366949045602e-05
140,135,3.414213562373095,1.3761881793890172e-09,9.429729586907049e-06
126,75,4.863703305156273,1.4101172733875352e-07,7.622354106507038e-06
161,137,7.464101615137754,2.4537665928749103e-09,2.4277415101101236e-05
161,79,3.0,3.251133515641016e-08,1.7152164628869576e-05
131,181,10.560477932315067,1.90116012202173e-09,1.3720418915048623e-05
83,6,1.0,2.518981093476523e-19,1.3969108572384955e-05
94,11,6.656854249492381,5.169297758272371e-16,6.462086306366215e-05
161,148,7.891439137424756,2.7513035071752245e-09,2.0806060278524834e-05
124,63,2.414213562373095,1.7758533879652457e-09,8.212907544885532e-06
113,58,6.146264369941973,3.919252045548185e-08,9.74665216784122e-06
139,190,1.0,8.619421710802277e-12,8.65693998281454e-06
179,158,6.9681187850686666,2.1334094279207075e-09,2.4850997856652245e-05
182,199,4.82842712474619,4.410539058275687e-09,1.090428801434776e-05
71,89,8.974691494688162,9.106420565918144e-07,9.20184593602147e-06
163,106,5.277916867529369,7.39175272840401e-12,1.861026729718058e-05
1,67,2.0,5.794063965496075e-10,7.343367111871056e-06
163,185,11.853006672199012,3.0860847785280695e-07,1.456381559439879e-05
164,142,1.4142135623730951,7.280554339482505e-10,8.16010206202669e-06
167,71,3.0,3.6342137015829287e-09,1.0141066389179554e-05
147,81,6.146264369941973,9.48098256492888e-07,8.93860709343029e-06
170,104,1.0,1.1052196901856806e-12,9.292587831654723e-06
3,60,5.82842712474619,6.69787491264304e-08,8.741554537852462e-06
149,100,4.0,8.147799954055288e-08,8.830267969856225e-06
15,99,1.0,5.642538984026895e-10,7.078769726424593e-06
25,199,1.4142135623730951,2.2839831198328027e-10,7.343531172730635e-06
148,150,1.0,3.390902651209219e-12,8.535410085337474e-06
187,91,15.713460377398016,1.4892363071450685e-11,6.068508763795042e-05
31,92,3.0,1.2656054962280531e-08,7.244399722840619e-06
2,179,6.732050807568877,4.560062906078728e-09,1.1359352544191286e-05
25,137,4.82842712474619,2.1448730045435756e-08,9.473775069418523e-06
175,196,1.0,3.323592446918021e-11,8.068213432522312e-06
121,135,2.449489742783178,1.3718203071186246e-08,7.4072639387272875e-06
172,145,2.414213562373095,8.723107581025048e-12,1.4994827137409359e-05
64,92,1.0,1.1645272699459823e-07,6.7306591975086745e-06
176,178,3.0,1.3524099043427158e-12,1.4613419008444742e-05
149,137,1.4142135623730951,7.280554339482505e-10,8.16010206202669e-06
8,177,11.887921756715913,4.337955435251593e-08,1.2223576905115793e-05
158,130,2.0,1.1813770377594864e-11,1.1663053818205135e-05
196,151,1.0,1.240206345854075e-12,9.111819015741935e-06
120,178,7.242640687119286,3.026401818384282e-08,1.0137118468121865e-05
40,145,17.98429807389323,1.9739422170489829e-07,1.526127294609291e-05
149,132,3.414213562373095,1.3362117098876581e-11,1.4851472728148175e-05
161,119,1.0,0.0,4.3308791684711995e-05
161,120,1.0,0.0,4.3308791684711995e-05
142,89,3.8284271247461903,1.8906362952155448e-07,7.715844791002699e-06
177,149,12.742018482667122,9.927124560285973e-10,5.5260051429847756e-05
42,109,4.0,1.7336536979690112e-07,7.53277814059474e-06
137,23,2.414213562373095,4.1156839217529445e-13,1.0766216317804359e-05
165,133,3.414213562373095,2.7176389010380118e-09,2.962352316507637e-05
163,134,6.146264369941973,2.9348838898958973e-10,4.070056433153919e-05
162,65,9.414213562373096,3.798206991358612e-08,1.0430268376489953e-05
47,198,5.1815405503520555,4.5534919429213823e-08,9.244646403190487e-06
145,136,5.146264369941973,9.652396089532854e-10,2.439206392082819e-05
168,199,10.16227766016838,7.408817993992656e-08,1.6830648993142315e-05
67,153,16.369664290920557,1.7435100516691167e-05,9.223945438363936e-06
173,85,2.732050807568877,3.8462656079153773e-10,1.1914000475929962e-05
89,8,1.0,0.0,4.3308791684711995e-05
95,12,1.0,0.0,4.3308791684711995e-05
143,106,9.830412049468759,1.3314881203902343e-08,1.5307978993705843e-05
95,17,1.0,2.8909057110554197e-12,9.54893327415465e-06
141,69,7.82842712474619,1.1852674420143307e-06,8.919218748666113e-06
125,64,2.0,1.9780303137095535e-09,8.118231532773152e-06
160,88,1.0,4.0979881009672295e-10,7.8521640447334e-06
141,163,5.414213562373095,5.003209716891974e-09,9.763737833336739e-06
64,195,7.146264369941973,2.905560037027569e-08,9.440001344284145e-06
68,172,18.75514244258103,4.560741363969295e-06,1.1015694518028087e-05
100,169,1.4142135623730951,2.345317977652045e-09,7.172639347990251e-06
35,137,12.692130429902463,6.55126695263615e-08,1.4581767489491365e-05
8,196,19.234818745722208,5.917598917831799e-09,2.1781196840484983e-05
8,94,5.242640687119286,9.604060603912805e-09,9.37552362402101e-06
182,151,1.4142135623730951,2.4988992123918295e-10,1.1874645152202654e-05
46,111,4.242640687119286,3.2028981630623114e-07,7.66867297287846e-06
90,62,2.0,9.066716312412029e-09,7.0973529456547445e-06
62,102,3.414213562373095,1.5221663463578977e-07,9.1359529154691e-06
180,143,1.0,0.0,4.3308791684711995e-05
178,144,1.0,0.0,4.3308791684711995e-05
85,46,5.732050807568877,5.346271028672076e-09,1.2100185925362636e-05
195,36,4.414213562373095,2.186517897919156e-09,1.3251900469642518e-05
143,176,4.82842712474619,1.0599328761519338e-06,8.68037886839609e-06
117,154,7.48074069840786,2.2466305828304667e-09,2.110453958143212e-05
118,155,1.0,8.89825103321738e-13,8.933779604814218e-06
131,24,2.0,6.798497024534536e-14,1.0532523626109318e-05
166,145,8.560477932315067,3.3490981465288145e-09,2.5509466882933843e-05
19,102,1.0,1.0929589369011045e-09,6.920681291107371e-06
12,106,1.0,4.2654264123484076e-11,7.988199009480404e-06
9,107,19.4935329354384,5.7724594165415435e-08,1.4973615749912152e-05
61,1,2.414213562373095,1.99898107261867e-10,8.398229195392313e-06
155,186,7.872983346207417,9.516021013592777e-09,2.1135076979262168e-05
4,180,1.0,8.036846776678281e-10,8.080267852877504e-06
16,196,11.146264369941973,7.377753264520077e-07,1.2242799601246732e-05
7,37,4.449489742783178,2.157902776036272e-09,8.077238864554222e-06
134,183,9.700169592637543,1.5400502415304956e-08,1.2861020795637525e-05
61,185,8.692130429902463,1.0476506356695138e-06,9.258728634209238e-06
148,113,2.0,3.684242533889887e-12,1.756396467627584e-05
196,159,5.5604779323150675,2.9703830979683127e-10,2.0986251939195348e-05
131,25,1.0,1.47203297110329e-13,8.333595540517218e-06
101,36,14.831760866327848,6.609702445776173e-10,4.641046684372632e-05
119,164,1.0,5.67247763456299e-07,6.80064543744685e-06
91,66,2.414213562373095,3.610094269693452e-09,7.650254269999678e-06
13,144,4.0,4.384261115147432e-09,1.1450434152614882e-05
150,114,1.0,1.6760280934332702e-12,1.2638558750415744e-05
169,146,9.99070478491457,9.579112831536305e-11,3.8499017265415224e-05
149,102,2.0,2.295599322358617e-09,8.103308164201446e-06
182,132,5.414213562373095,2.1988961069454922e-11,2.922899896081894e-05
184,132,1.0,8.709213286254936e-15,1.1035608402411125e-05
95,79,3.0,2.6814460507158547e-08,7.5401681252659155e-06
74,52,6.6310302931352325,1.7101911129089283e-10,1.3299758805875658e-05
156,199,4.449489742783178,1.5458558726590357e-12,2.234498253215771e-05
162,81,2.8284271247461903,1.1970437163568813e-08,8.376695235514652e-06
12,120,1.0,2.189349393067753e-10,7.0652556804861e-06
23,148,3.0,3.1096364446274207e-09,8.505600708191591e-06
109,57,10.650281539872886,9.977425327613055e-10,1.4284339921269122e-05
142,26,6.414213562373095,6.310909199380894e-12,1.5343629077531906e-05
149,194,2.0,0.0,7.203655532698138e-05
150,194,1.0,0.0,2.8944909863577302e-05
121,152,2.0,1.2497307732126932e-08,7.790827965475418e-06
169,147,2.414213562373095,2.1264182289162856e-10,1.3174499628712863e-05
103,17,1.4142135623730951,3.774484264194645e-14,8.760294173498062e-06
35,148,2.0,8.621639910333612e-09,7.729251014834022e-06
172,140,1.0,4.073258106871275e-12,9.993621011991492e-06
117,139,25.235339019640772,8.862232517889189e-07,1.3129902299948893e-05
115,195,3.414213562373095,3.1899529819122205e-09,8.05090442522021e-06
127,141,11.64707079720182,4.306593081286974e-08,1.391980687915894e-05
40,124,1.0,6.473851725295316e-07,6.7478117404789554e-06
79,73,3.732050807568877,2.3674333435294445e-08,7.854518687952565e-06
86,53,3.8284271247461903,2.9715634147009945e-09,1.8496790718840926e-05
148,87,5.82842712474619,1.8938695719132515e-08,9.238003024070711e-06
177,187,2.0,1.0834412549321317e-10,8.31454824881936e-06
23,5,3.414213562373095,1.355583100869829e-11,9.459458526845418e-06
130,144,2.414213562373095,2.764826365248131e-08,7.550106761267767e-06
167,129,16.325380010613262,4.534939220291203e-09,3.80854554244321e-05
169,129,7.414213562373095,1.201174230999877e-10,2.252316326664075e-05
150,188,3.414213562373095,1.479899285939662e-09,2.761766270451236e-05
173,168,3.414213562373095,7.227515875846547e-11,1.4209703130861619e-05
147,24,2.0,3.8375023657082866e-12,2.375920355805088e-05
148,24,1.0,1.5199166735679897e-15,1.659684375897775e-05
106,147,8.732050807568877,2.0431226098861952e-06,8.317974729067602e-06
151,113,2.0,4.65394677357995e-13,1.834203618644323e-05
134,189,2.0,1.2041232267949773e-07,9.362021834759813e-06
68,98,8.291502622129181,1.074357425724599e-06,8.706670707849708e-06
150,138,3.8284271247461903,8.382303806449827e-12,2.6597933434519864e-05
153,140,3.414213562373095,2.2343733003419593e-10,2.4665006353723888e-05
131,153,5.414213562373095,3.8990004717320785e-08,1.0227350454604724e-05
33,100,13.59575411272515,1.9326747651240658e-07,1.0029815555324657e-05
38,101,2.414213562373095,2.4159723820136734e-10,9.724052769070621e-06
96,42,2.0,6.144771452394462e-10,9.969962820856487e-06
162,186,20.549085311849186,1.3487963352602693e-06,2.1835046258691654e-05
156,94,3.0,4.3537007645900737e-10,1.3649684027912025e-05
85,185,4.0,1.2895152406602152e-08,8.65648698732971e-06
27,147,1.4142135623730951,1.0351158440874481e-10,7.474124392216792e-06
2,95,9.242640687119286,3.9250922308988156e-08,9.979080062500766e-06
97,46,2.0,3.358094553540858e-08,7.71669678395687e-06
190,83,1.0,2.4201770898720827e-10,7.272399256551141e-06
49,86,1.0,5.375795631749174e-09,6.8666404441833845e-06
200,185,6.449489742783178,6.8922669629244726e-09,2.326125595863634e-05
2,56,5.146264369941973,1.2490873123805345e-07,8.523912956604155e-06
122,24,5.82842712474619,2.468987351881602e-13,1.4773223646793375e-05
123,182,3.414213562373095,1.1652977094537167e-07,7.754510630450779e-06
178,114,2.0,3.0855025494220326e-12,1.346691415278928e-05
161,71,2.414213562373095,3.1069376669880545e-08,7.4302540037638415e-06
22,121,6.708203932499369,3.289510676632357e-08,9.348636861079751e-06
45,117,8.414213562373096,4.270973515262581e-07,1.0273375210541532e-05
173,137,3.414213562373095,2.322462279901674e-09,1.6711845128106887e-05
194,167,1.4142135623730951,1.164922993383725e-13,1.1447129684951292e-05
62,70,7.59575411272515,2.0389840912090535e-06,8.488995647741044e-06
200,144,7.242640687119286,1.1264197454543978e-11,3.255960798957168e-05
160,62,1.4142135623730951,6.014934097862137e-07,6.93252964621261e-06
68,53,1.0,8.224074025627562e-11,7.53215345532089e-06
172,196,9.292528739883945,8.43013888743148e-08,1.6678288332244797e-05
22,148,1.4142135623730951,9.078970321304331e-10,7.58869272388218e-06
34,125,3.414213562373095,4.70441191708324e-07,8.96851609285248e-06
147,97,2.414213562373095,4.6236477705928516e-08,7.87032351167047e-06
85,152,8.631030293135233,7.588872316779156e-06,7.541508111184809e-06
102,171,4.0,3.6055720641026805e-07,7.24935583010805e-06
162,78,3.732050807568877,2.6945127103741586e-11,2.4041006587693125e-05
119,137,9.313193047939452,1.0380714651680134e-06,8.865300538726297e-06
143,188,2.414213562373095,1.0128373242870609e-11,1.3144235470855262e-05
141,31,9.82842712474619,4.9176956181638044e-11,2.121277581176545e-05
2,91,2.0,1.9545863348382763e-10,7.689160524309557e-06
10,112,6.732050807568877,1.2344410668627656e-08,1.0643839555682095e-05
149,188,11.936237570137333,1.7314818576193545e-10,3.9644644528437906e-05
8,185,1.0,0.0,4.3308791684711995e-05
6,188,1.0,0.0,4.3308791684711995e-05
168,179,6.414213562373095,8.567153848777832e-08,2.182303324442875e-05
158,102,8.70674230225704,2.1887549734549797e-07,4.051000480049363e-05
188,79,1.0,5.381326321952574e-09,7.072314592780555e-06
69,102,12.950844619618655,8.874784771724996e-06,9.135375942436766e-06
151,114,1.4142135623730951,0.0,4.3308791684711995e-05
153,114,1.4142135623730951,0.0,4.3308791684711995e-05
39,134,9.610365985079726,2.6888312732646447e-07,1.1410945263453192e-05
137,73,6.464101615137754,7.79614724487201e-08,8.637823100273868e-06
180,75,3.1462643699419726,1.3324259433337217e-10,1.0280953083261968e-05
199,83,5.82842712474619,5.434867776426566e-10,1.1957782493017631e-05
130,155,4.650281539872885,4.370400490894264e-09,1.8005273615562222e-05
122,19,3.414213562373095,9.661454974441693e-12,1.1458994818073772e-05
46,94,1.0,1.0347487162149634e-08,6.783892140066217e-06
157,172,1.0,7.611194005577543e-09,7.099442787768307e-06
61,76,1.0,3.469761636667032e-09,7.0397504541239065e-06
186,74,6.0,5.5573178402634e-10,1.0111658291579869e-05
139,28,1.0,1.4925569821464321e-13,7.986289435475728e-06
120,158,3.0,1.734496969799893e-06,8.313046429169054e-06
151,29,2.0,1.7369026992399413e-12,8.831226171062331e-06
148,140,1.4142135623730951,5.106619848809343e-10,8.37284200945169e-06
47,7,1.0,2.3580891744247096e-13,8.352722483889095e-06
